OBJECTID,Join_Count,TARGET_FID,Property_I,Funding_So,Additional,Property,Address,City,Owner_Org_,Management,County,Zip,Total_Unit,S8_Asst_Un,Program_Ty,Overall_Ex,Financing,Loan_Mat_,Owner_Type,T2T6,S8_Risk_Le,Combined_R,TCAC_Risk_,TCAC_Years,expiration,TCAC_Appli,TCAC_,TCAC_Total,TCAC_Housi,TCAC_Const,TCAC_App_1,TCAC_Year_,TCAC_PIS_D,NEW_TCAC_A,USDA_W__Re,USDA_W__Se,USDA_Opera,USDA_Date_,USDA_W__Ta,Total_USDA,Mortgage_r,Original_C,Total_Affo,Property_S,Expiring_w,Original_1,TCAC_Risk1,Org_type,Latitude,Longitude,GEOID10
1041,1,1041,2041.000000000000000,TCAC,TCAC,Klamath Gardens,2051 Klamath Avenue,Santa Clara,Santa Clara County Housing Authority,"Property Management, Inc.",Santa Clara,95051,17.000000000000000,0.000000000000000, ,, ,, , , ,2-Low,2-Low,13.0,10/14/2026,CA-1995-033,CA-1995-033,16,Large Family,New Construction,Placed In Service,10/21/2011,10/21/1996, , , , , , , , ,0,16.000000000000000,1.000000000000000,0.000000000000000, ,2,City Agency,37.359091999999997,-121.996774000000000,06085508507
1042,1,1042,2042.000000000000000,TCAC,TCAC,Bracher Gardens,2665 South Drive,Santa Clara,"Santa Clara Housing Authority Bracher HDC, Inc.","Property Management, Inc.",Santa Clara,95050,72.000000000000000,0.000000000000000, ,, ,, , , ,2-Low,2-Low,12.0,11/22/2025,CA-1993-120,CA-1993-120,71,Senior,New Construction,Placed In Service,11/30/2010,11/30/1995, , , , , , , , ,0,71.000000000000000,2.000000000000000,0.000000000000000, ,2,City Agency,37.368304999999999,-121.973179000000000,06085505302
1043,1,1043,2043.000000000000000,TCAC,TCAC,Sacramento Senior Homes,2517 Sacramento Street,Berkeley,Affordable Housing Associates,rachel woldu,Alameda,94702,40.000000000000000,0.000000000000000, ,, ,,Nonprofit, , ,1-Very Low,1-Very Low,48.0,9/15/2061,CA-2003-888,CA-2003-888,39,Senior,New Construction,Placed In Service,09/29/2021,09/29/2006, , , , , , , , ,0,39.000000000000000,1.000000000000000,0.000000000000000, ,1,Large/Medium Nonprofit,37.861831000000002,-122.280924000000000,06001423400
1044,1,1044,2044.000000000000000,TCAC,TCAC,Coliseum Gardens Phase II aka Lion Creek Crossings,6615 Leona Creek Dr,Oakland,EBALDC & Related Companies of CA,Related Management,Alameda,94621,146.000000000000000,0.000000000000000, ,, ,,Nonprofit, , ,1-Very Low,1-Very Low,49.0,5/16/2062,CA-2005-869,CA-2005-869,145,Large Family,New Construction,Placed In Service,05/30/2022,05/30/2007, , , , , , , , ,0,145.000000000000000,3.000000000000000,0.000000000000000, ,1,Large/Medium Nonprofit,37.757460000000002,-122.199828999999990,06001408800
1045,1,1045,2045.000000000000000,TCAC,TCAC,Lion Creek Crossings fka Coliseum Gardens Phase I,915 69th Avenue,Oakland,Related Companies of CA & EBALDC,Related Management,Alameda,94621,115.000000000000000,0.000000000000000, ,, ,,For Profit, , ,1-Very Low,1-Very Low,47.0,12/6/2060,CA-2004-835,CA-2004-835,114,Large Family,New Construction,Placed In Service,12/20/2020,12/20/2005, , , , , , , , ,0,114.000000000000000,3.000000000000000,0.000000000000000, ,1,Profit Motivated,37.756951000000001,-122.196062000000000,06001408800
1046,1,1046,2046.000000000000000,TCAC,TCAC,Lion Creek Crossings Phase III,928 66th Avenue,Oakland, ,Related Management,Alameda,94621,106.000000000000000,0.000000000000000, ,, ,,Nonprofit, , ,1-Very Low,1-Very Low,50.0,4/4/2063,CA-2006-846,CA-2006-846,105,Large Family,New Construction,Placed In Service,04/17/2023,04/17/2008, , , , , , , , ,0,105.000000000000000,3.000000000000000,0.000000000000000, ,1,City Agency,37.757145000000001,-122.200216999999990,06001408800
1047,1,1047,2047.000000000000000,TCAC,TCAC,Block N5 - Mission Bay aka Crescent Cove,420 Berry Street,San Francisco,The Related Companies of CA,Related Management,San Francisco,94158,236.000000000000000,0.000000000000000, ,, ,,For Profit, , ,1-Very Low,1-Very Low,49.0,3/12/2062,CA-2005-858,CA-2005-858,234,Large Family,New Construction,Placed In Service,03/26/2022,03/26/2007, , , , , , , , ,0,234.000000000000000,3.000000000000000,0.000000000000000, ,1,Profit Motivated,37.771326000000002,-122.399012000000000,06075060700
1048,1,1048,2048.000000000000000,TCAC,TCAC,Willow Glen Senior Apartments,440 Willow Glen Way,San Jose,The Related Companies of California,Related Management,Santa Clara,95125,133.000000000000000,0.000000000000000, ,, ,,Joint Venture, , ,1-Very Low,1-Very Low,44.0,1/22/2057,CA-2001-874,CA-2001-874,132,Senior,New Construction,Placed In Service,02/05/2017,02/05/2002, , , , , , , , ,0,132.000000000000000,3.000000000000000,0.000000000000000, ,1,Profit Motivated,37.304008000000003,-121.880245000000000,06085503123
1049,1,1049,2049.000000000000000,TCAC,TCAC,Oak Village Apartments,801 14th Street,Oakland,Oak Village Preservation L.P.,Related Management Company,Alameda,94612,117.000000000000000,0.000000000000000, ,, ,,For Profit, , ,1-Very Low,1-Very Low,46.0,12/18/2059,CA-2004-805,CA-2004-805,116,Large Family,Acquisition/Rehab,Placed In Service,12/31/2019,12/31/2004, , , , , , , , ,0,116.000000000000000,3.000000000000000,0.000000000000000, ,1,Profit Motivated,37.807611000000001,-122.279666000000010,06001402600
1050,1,1050,2050.000000000000000,TCAC,TCAC,"Lion Creek Crossings, Phase IV",881 69th Avenue,Oakland,"Village- Side Housing Partners, LF",Related Management Company,Alameda,94621,72.000000000000000,0.000000000000000, ,, ,, , , ,1-Very Low,1-Very Low,55.0,12/17/2068,CA-2010-807,CA-2010-807,71,Large Family,New Construction,Preliminary Reservation, ,12/31/2013, , , , , , , , ,0,71.000000000000000,2.000000000000000,0.000000000000000, ,1,Large/Medium Nonprofit,37.756509999999999,-122.196762000000010,06001408800
1051,1,1051,2051.000000000000000,TCAC,TCAC,Richmond MacDonald Senior Apartments,350 MacDonald Avenue,Richmond,"Related Development Company of CA, LLC",Related Management Company,Contra Costa,94801,66.000000000000000,0.000000000000000, ,, ,,Nonprofit, , ,1-Very Low,1-Very Low,50.0,11/5/2063,CA-2007-064,CA-2007-064,65,Senior,New Construction,Placed In Service,11/18/2023,11/18/2008, , , , , , , , ,0,65.000000000000000,2.000000000000000,0.000000000000000, ,1,Profit Motivated,37.935692000000003,-122.366136000000000,06013377000
1052,1,1052,2052.000000000000000,TCAC,TCAC,Fillmore Marketplace,1223 Webster Street,San Francisco,SF Redevelopment Agency Related Residential Corp of California,Related Management Company,San Francisco,94115,120.000000000000000,0.000000000000000, ,, ,, , , ,2-Low,2-Low,15.0,12/20/2028,CA-1993-148,CA-1993-148,118,Large Family,New Construction,Placed In Service,12/28/2013,12/28/1998, , , , , , , , ,0,118.000000000000000,3.000000000000000,0.000000000000000, ,2,City Agency,37.781882000000003,-122.430734000000000,06075015900
1053,1,1053,2053.000000000000000,TCAC,TCAC,Hillview Glen Apartments,3210 Pearl Ave,San Jose,Eden Housing Hillview Glen LP,Related Management Company,Santa Clara,95136,138.000000000000000,0.000000000000000, ,, ,, , , ,2-Low,2-Low,11.0,6/27/2024,CA-1992-071,CA-1992-071,137,Large Family,New Construction,Extended,07/05/2009,07/05/1994, , , , , , , , ,0,137.000000000000000,3.000000000000000,0.000000000000000, ,2,Large/Medium Nonprofit,37.277678000000002,-121.871626000000010,06085503108
1054,1,1054,2054.000000000000000,TCAC,TCAC,The Greenbriar aka ""The Kensington"",1490 - 1670 East Gate Way,Pleasanton,"Greenbriar Bernal Apartments, L.P.",Riverstone Residential Group,Alameda,94566,100.000000000000000,0.000000000000000, ,, ,, , , ,1-Very Low,1-Very Low,44.0,7/10/2057,CA-2002-806,CA-2002-806,20,Large Family,New Construction,Placed In Service,07/24/2017,07/24/2002, , , , , , , , ,0,20.000000000000000,1.000000000000000,0.000000000000000, ,1,Unknown,37.658034000000001,-121.877219999999990,06001450607
1055,1,1055,2055.000000000000000,TCAC,TCAC,Woodsong Village Apartments,2999 North Texas Street,Fairfield, ,RPM Company,Solano,94533,112.000000000000000,0.000000000000000, ,, ,, , , ,3-Mod,3-Mod,15.0,1/24/2028,CA-1997-957,CA-1997-957,110,Non Targeted,Acquisition/Rehab,Placed In Service,01/31/2013,01/31/1998, , , , , , , , ,0,110.000000000000000,3.000000000000000,0.000000000000000, ,3,Unknown,38.284092000000001,-122.034160000000000,06095252313
1056,1,1056,2056.000000000000000,TCAC,TCAC,Fox Creek Apartments,3225 Harbor Street,Pittsburg,"Pittsburg Fox Creek Associates, LP",RPM Company,Contra Costa,94565,126.000000000000000,0.000000000000000, ,, ,, , , ,3-Mod,3-Mod,14.0,5/9/2027,CA-1998-941,CA-1998-941,124,Large Family,Acquisition/Rehab,Placed In Service,05/16/2012,05/16/1997, , , , , , , , ,0,124.000000000000000,3.000000000000000,0.000000000000000, ,3,Unknown,38.006739000000003,-121.885930000000000,06013313101
1057,1,1057,2057.000000000000000,TCAC,TCAC,Tyrrell Terrace,26898 Tyrrell Avenue,Hayward,Dharam Salwan & Vijay Salwan,Salwan Property Mangaement,Alameda,94544,27.000000000000000,0.000000000000000, ,, ,, , , ,6-Converted?,6-Converted?,-9.0,3/30/2004,CA-1988-109,CA-1988-109,27,Large Family, ,Compliance Period Ended,03/30/2004,03/30/1989, , , , , , , , ,0,27.000000000000000,1.000000000000000,0.000000000000000, ,6,Unknown,37.638534999999997,-122.076493000000000,06001437702
1058,1,1058,2058.000000000000000,TCAC,TCAC,5338 Belvedere Street,5338 Belvedere Street,Oakland,Laurel Housing- LP,Same as above,Alameda,94601,4.000000000000000,0.000000000000000, ,, ,, , , ,6-Converted?,6-Converted?,-9.0,7/1/2004,CA-1988-039,CA-1988-039,4,Large Family,New Construction,Compliance Period Ended,07/01/2004,07/01/1989, , , , , , , , ,0,4.000000000000000,1.000000000000000,0.000000000000000, ,6,Unknown,37.773136000000001,-122.199661000000010,06001407600
1059,1,1059,2059.000000000000000,TCAC,TCAC,The Edgewood Apartments,557 Laguna Drive,Rohnert Park,Pine Creek Properties,SAME AS OWNER,Sonoma,94928,168.000000000000000,0.000000000000000, ,, ,, , , ,2-Low,2-Low,13.0,11/24/2026,CA-1996-911,CA-1996-911,68,Non Targeted,New Construction,Placed In Service,12/01/2011,12/01/1996, , , , , , , , ,0,68.000000000000000,2.000000000000000,0.000000000000000, ,2,Unknown,38.345571999999997,-122.720581000000000,06097151201
1060,1,1060,2060.000000000000000,TCAC,TCAC,The Altamont Apartments,300 Enterprise Drive,Rohnert Park,Pine Creek Properties L.P.,SAME AS OWNER,Sonoma,94928,230.000000000000000,0.000000000000000, ,, ,, , , ,6-Converted?,6-Converted?,8.0,4/23/2021,CA-1992-905,CA-1992-905,106,Non Targeted,New Construction,Extended,05/01/2006,05/01/1991, , , , , , , , ,0,106.000000000000000,3.000000000000000,0.000000000000000, ,6,Unknown,38.344678999999999,-122.706118000000000,06097151305
1061,1,1061,2061.000000000000000,TCAC,TCAC,Helios Corner aka University Avenue Senior Housing,1531 University Avenue,Berkeley,"Satellite Housing, Inc.",Satellite Housing,Alameda,947031422,80.000000000000000,0.000000000000000, ,, ,,Nonprofit, , ,1-Very Low,1-Very Low,49.0,6/15/2062,CA-2005-015,CA-2005-015,79,Senior,New Construction,Placed In Service,06/29/2022,06/29/2007, , , , , , , , ,0,79.000000000000000,2.000000000000000,0.000000000000000, ,1,Large/Medium Nonprofit,37.870581999999999,-122.281161999999990,06001422300
1062,1,1062,2062.000000000000000,TCAC,TCAC,Fremont Oak Gardens,2681 Driscoll Road,Fremont,"Satellite Housing, Inc.",Satellite Housing,Alameda,94539,51.000000000000000,0.000000000000000, ,, ,,Nonprofit, , ,1-Very Low,1-Very Low,47.0,4/11/2060,CA-2003-824,CA-2003-824,49,Senior,New Construction,Placed In Service,04/25/2020,04/25/2005, , , , , , , , ,0,49.000000000000000,1.000000000000000,0.000000000000000, ,1,Large/Medium Nonprofit,37.537509000000000,-121.951583000000000,06001442200
1063,1,1063,2063.000000000000000,TCAC,TCAC,Kenneth Henry Court,6455 Foothill Blvd,Oakland,Satellite Housing,Satellite Housing,Alameda,94605,51.000000000000000,0.000000000000000, ,, ,, , , ,1-Very Low,1-Very Low,55.0,12/17/2068,CA-2011-931,CA-2011-931,50,Large Family,Acquisition/Rehab,Preliminary Reservation, ,12/31/2013,2011, , , , , , , ,0,50.000000000000000,2.000000000000000,0.000000000000000, ,1,Large/Medium Nonprofit,37.770671999999998,-122.183642000000010,06001408700
1064,1,1064,2064.000000000000000,TCAC,TCAC,Jack Capon Villa,2216 Lincoln Avenue,Alameda,"Satellite Housing, Inc.","Satellite Housing, Inc.",Alameda,94501,19.000000000000000,0.000000000000000, ,, ,, , , ,1-Very Low,1-Very Low,55.0,12/17/2068,CA-2012-032,CA-2012-032,18,Special Needs,New Construction,Preliminary Reservation, ,12/31/2013, , , , , , , , ,0,18.000000000000000,1.000000000000000,0.000000000000000, ,1,Large/Medium Nonprofit,37.768096999999997,-122.244668000000000,06001427200
1065,1,1065,2065.000000000000000,TCAC,TCAC,Lakeside Senior Apartments,"116 E. 15th Street, 1507-1529 2nd Avenue, 131-137 E. 16th Street",Oakland,"Satellite Housing, Inc.","Satellite Housing, Inc.",Alameda,94606,92.000000000000000,0.000000000000000, ,, ,, , , ,1-Very Low,1-Very Low,55.0,12/17/2068,CA-2012-199,CA-2012-199,91,Seniors,New Construction,Preliminary Reservation, ,12/31/2013, , , , , , , , ,0,91.000000000000000,2.000000000000000,0.000000000000000, ,1,Large/Medium Nonprofit,37.799114000000003,-122.255990000000000,06001405302
1066,1,1066,2066.000000000000000,TCAC,TCAC,Trinity Avenue Apartments,1988 Trinity Avenue,Walnut Creek,"Satellite Housing, Inc.","Satellite Housing, Inc.",Contra Costa,94596,17.000000000000000,0.000000000000000, ,, ,,Nonprofit, , ,1-Very Low,1-Very Low,48.0,7/14/2061,CA-2004-134,CA-2004-134,17,Large Family,New Construction,Placed In Service,07/28/2021,07/28/2006, , , , , , , , ,0,17.000000000000000,1.000000000000000,0.000000000000000, ,1,Large/Medium Nonprofit,37.901400000000002,-122.068772999999990,06013339002
1067,1,1067,2067.000000000000000,TCAC,TCAC,Park Sierra at Iron Horse Trail,6450 Dougherty Road,Dublin, ,"Shea Properties Management Company, Inc.",Alameda,94568,283.000000000000000,0.000000000000000, ,, ,, , , ,2-Low,2-Low,16.0,5/20/2029,CA-1999-925,CA-1999-925,57,Non Targeted,New Construction,Placed In Service,05/28/2014,05/28/1999, , , , , , , , ,0,57.000000000000000,2.000000000000000,0.000000000000000, ,2,Unknown,37.712085000000002,-121.912329000000000,06001450300
1068,1,1068,2068.000000000000000,TCAC,TCAC,Creekside at Meadow Park,46 Tinker Way,Novato,Novato Community Partners,"Shea Properties Management Company, Inc.",Marin,94949,77.000000000000000,0.000000000000000, ,, ,,Nonprofit, , ,1-Very Low,1-Very Low,46.0,5/26/2059,CA-2002-909,CA-2002-909,76,Large Family,New Construction,Placed In Service,06/08/2019,06/08/2004, , , , , , , , ,0,76.000000000000000,2.000000000000000,0.000000000000000, ,1,Small nonprofit,38.052843000000003,-122.527255999999990,06041105000
1069,1,1069,2069.000000000000000,TCAC,TCAC,Bay Vista at Meadow Park,5 Hutchins Way,Novato,Shea Properties,"Shea Properties Management Company, Inc.",Marin,94949,220.000000000000000,0.000000000000000, ,, ,,Nonprofit, , ,1-Very Low,1-Very Low,48.0,3/31/2061,CA-2004-841,CA-2004-841,218,Large Family,New Construction,Placed In Service,04/14/2021,04/14/2006, , , , , , , , ,0,218.000000000000000,3.000000000000000,0.000000000000000, ,1,Small nonprofit,38.045338999999998,-122.523796000000000,06041105000
1070,1,1070,2070.000000000000000,TCAC,TCAC,The Crossings at Morgan Hill,170 Wright Avenue,Morgan hill,UHC 00381 Morgan Hill dev,Solari Enterprises Inc,Santa Clara,95037,24.000000000000000,0.000000000000000, ,, ,, , , ,1-Very Low,1-Very Low,55.0,12/17/2068,CA-2009-567, ,24,Large Family,Acquisition/Rehab,Preliminary Reservation, ,12/31/2013, , , , , , , , ,0,24.000000000000000,1.000000000000000,0.000000000000000, ,1,Unknown,37.133170999999997,-121.661666999999990,06085512314
1071,1,1071,2071.000000000000000,TCAC,TCAC,Horizons at Morgan Hill,17690 McLaughlin Ave.,Morgan Hill,UHC Morgan Hill Development,Solari Enterprises Inc.,Santa Clara,95037,49.000000000000000,0.000000000000000, ,, ,, , , ,1-Very Low,1-Very Low,55.0,12/17/2068,CA-2009-021,CA-2009-021,48,Senior,New Construction,Preliminary Reservation, ,12/31/2013, , , , , , , , ,0,48.000000000000000,1.000000000000000,0.000000000000000, ,1,Unknown,37.132319000000003,-121.654591999999990,06085512314
1072,1,1072,2072.000000000000000,TCAC,TCAC,Maple Square Apartment Homes,4163 Baine Avenue,Fremont,Affirmed Housing Group,"Solari Enterprises, Inc",Alameda,945370000,132.000000000000000,0.000000000000000, ,, ,,For Profit, , ,1-Very Low,1-Very Low,48.0,12/8/2061,CA-2004-863,CA-2004-863,130,Large Family,New Construction,Placed In Service,12/22/2021,12/22/2006, , , , , , , , ,0,130.000000000000000,3.000000000000000,0.000000000000000, ,1,Profit Motivated,37.556812999999998,-122.009112000000000,06001441700
1073,1,1073,2073.000000000000000,TCAC,TCAC,Murphy Ranch II,310 East Dunne Avenue,Morgan Hill,First Community Housing,"Solari Enterprises, Inc",Santa Clara,95037,38.000000000000000,0.000000000000000, ,, ,,Nonprofit, , ,1-Very Low,1-Very Low,47.0,2/16/2060,CA-2004-826,CA-2004-826,38,Large Family,New Construction,Placed In Service,03/01/2020,03/01/2005, , , , , , , , ,0,38.000000000000000,1.000000000000000,0.000000000000000, ,1,Large/Medium Nonprofit,37.127240000000000,-121.644892000000000,06085512310
1074,1,1074,2074.000000000000000,TCAC,TCAC,Murphy Ranch Townhomes,344 East Dunne Avenue,Morgan Hill,First Community Housing Corp.,"Solari Enterprises, Inc",Santa Clara,95037,62.000000000000000,0.000000000000000, ,, ,,Nonprofit, , ,1-Very Low,1-Very Low,45.0,8/20/2058,CA-2002-931,CA-2002-931,61,Large Family,New Construction,Placed In Service,09/03/2018,09/03/2003, , , , , , , , ,0,61.000000000000000,2.000000000000000,0.000000000000000, ,1,Large/Medium Nonprofit,37.127446999999997,-121.644355000000000,06085512310
1075,1,1075,2075.000000000000000,TCAC,TCAC,Curtner Studios,701 Curtner Avenue,San Jose,First Community Housing,"Solari Enterprises, Inc",Santa Clara,95125,179.000000000000000,0.000000000000000, ,, ,,Nonprofit, , ,1-Very Low,1-Very Low,50.0,9/2/2063,CA-2007-893,CA-2007-893,177,Single Room,Acquisition/Rehab,Placed In Service,09/15/2023,09/15/2008, , , , , , , , ,0,177.000000000000000,3.000000000000000,0.000000000000000, ,1,Large/Medium Nonprofit,37.292732000000001,-121.875581999999990,06085503123
1076,1,1076,2076.000000000000000,TCAC,TCAC,The Crossings at Santa Rosa,820 Jennings Avenue,Santa Rosa,"UHC Santa Rosa Development, LLC","Solari Enterprises, Inc",Sonoma,95401,49.000000000000000,0.000000000000000, ,, ,,Nonprofit, , ,1-Very Low,1-Very Low,49.0,12/14/2062,CA-2006-879,CA-2006-879,48,Large Family,New Construction,Placed In Service,12/28/2022,12/28/2007, , , , , , , , ,0,48.000000000000000,1.000000000000000,0.000000000000000, ,1,Small nonprofit,38.453848999999998,-122.727261000000000,06097153001
1077,1,1077,2077.000000000000000,TCAC,TCAC,Oakland 34,10920 MacArthur Boulevard,Oakland,Meta Housing Corporation,"Solari Enterprises, Inc.",Alameda,94605,33.000000000000000,0.000000000000000, ,, ,, , , ,1-Very Low,1-Very Low,55.0,12/17/2068,CA-2012-066,CA-2012-066,32,Seniors,New Construction,Preliminary Reservation, ,12/31/2013, , , , , , , , ,0,32.000000000000000,1.000000000000000,0.000000000000000, ,1,Profit Motivated,37.741216999999999,-122.149431000000010,06001410100
1078,1,1078,2078.000000000000000,TCAC,TCAC,The Fairways at San Antonio Ct.,305 San Antonio Court,San Jose,Affirmed Housing Group,"Solari Enterprises, Inc.",Santa Clara,95116,86.000000000000000,0.000000000000000, ,, ,,For Profit, , ,1-Very Low,1-Very Low,55.0,12/17/2068,CA-2007-043,CA-2007-043,84,Large Family,New Construction,Placed In Service, ,12/31/2013, , , , , , , , ,0,84.000000000000000,2.000000000000000,0.000000000000000, ,1,Profit Motivated,37.346457999999998,-121.856239000000000,06085503602
1079,1,1079,2079.000000000000000,TCAC,TCAC,Avian Glen,301 Avian Drive,Vallejo,Affirmed Housing Group,"Solari Enterprises, Inc.",Solano,945900000,87.000000000000000,0.000000000000000, ,, ,,For Profit, , ,1-Very Low,1-Very Low,49.0,3/16/2062,CA-2004-864,CA-2004-864,85,Large Family,New Construction,Placed In Service,03/30/2022,03/30/2007, , , , , , , , ,0,85.000000000000000,2.000000000000000,0.000000000000000, ,1,Profit Motivated,38.107790000000001,-122.206092000000000,06095250200
